userName,mentionName
wssgreens,@cafreeland 
InfinitePFilms,@JohnStossel 
ProspectUpdate,@NDAgovuk
ProspectUpdate,@NTSolutionsUK. 
protectthebasin,@AusPublicHealth
protectthebasin,@startelegram
protectthebasin,@CityofSanAngelo
protectthebasin,@CityOfAbilene 
protectthebasin,@WCS_Texas
protectthebasin,@GregAbbott_TX 
TechnicallySp11,@UKNNL 
YoungsolwaraP,"@ForumSEC,"
YoungsolwaraP,@JCurrNZ
YoungsolwaraP,@AusHCFJ 
harshadsharma23,@SwarajyaMag
harshadsharma23,@nitin_gadkari 
JuanyKeville,@CatrionaColllns 
GaviniGiovanni,@rinnovabiliit 
LillyGrillzit,@Sierra_Magazine 
Neptanow,@Neptanow
Neptanow,@UNFCCC
Neptanow,@CntrClimSec
Neptanow,@noaaocean
Neptanow,@TheOceanCleanup
Neptanow,@emweeklyrpt
Neptanow,@UNDRR
Neptanow,@fema
Neptanow,@BBCEarth 
CaraSantaMaria,@scialert 
jasmin_diab,@drjessvc
jasmin_diab,@WiN_Australia 
BarbaraQuigley1,@premierbhiggs
BarbaraQuigley1,@Gov_NB 
EMTVOnline,@YouTube 
KTHEnvHumsLab,@AKluppelberg 
1Springhead,@sugawitter 
dani0skar,@elonmusk 
THE_Russell,@Michacl4
THE_Russell,@JusticeOzzie
THE_Russell,@AlboMP
THE_Russell,@PRGuy17
THE_Russell,@MichaelWestBiz
THE_Russell,@BelindaJones68
THE_Russell,@MsRonnyB
THE_Russell,@marxdeane
THE_Russell,@SarkySage
THE_Russell,@Elljay1011
THE_Russell,@robynbryant33
THE_Russell,@selga55
THE_Russell,@StrayMutts
THE_Russell,@kiwipaulb
THE_Russell,@PaulMeekPerth
THE_Russell,@DavidBe53174057
THE_Russell,@mathisnatural
THE_Russell,@Olfella 
ShuklaRajvi,@JoeBiden's 
Meow75310676,@UN 
Girrali,@zlj517 
votelau,@dwrightman
votelau,@Ikemeister
votelau,@TomHess_ 
mag4300,@SecBlinken
mag4300,@iaeaorg 
mag4300,@guardian 
mag4300,@POTUS 
mag4300,@guardian 
mag4300,@CNN 
mag4300,@POTUS 
mag4300,@nytimes 
JetXie009,@Jumptojohn 
JetXie009,@ChinaDaily 
annaPHd9pj,@
annaPHd9pj,@shinjirokoiz 
21Hsinyu,@frontwheelskid
21Hsinyu,@globaltimesnews 
21Hsinyu,@janetchenla
21Hsinyu,@pianqirpi 
21Hsinyu,@SecBlinken 
21Hsinyu,@SecBlinken 
21Hsinyu,@mandiana7
21Hsinyu,@Reuters 
21Hsinyu,@cnnbrk
21Hsinyu,@BBCWorld
21Hsinyu,@BBCNews
21Hsinyu,@SecBlinken
21Hsinyu,@POTUS
21Hsinyu,@StateDeptSpox
21Hsinyu,@NBCNews 
21Hsinyu,@POTUS 
21Hsinyu,@SecBlinken
21Hsinyu,@iaeaorg 
21Hsinyu,@GretaThunberg 
21Hsinyu,@ZLTXokdaN6gBVta
21Hsinyu,@685043194 
21Hsinyu,@ClaireStyle2
21Hsinyu,@nashville_brook
21Hsinyu,@HBabcock10 
21Hsinyu,@Quicktake 
21Hsinyu,@ZLTXokdaN6gBVta
21Hsinyu,@Rolly90585551
21Hsinyu,@BBCWorld
21Hsinyu,@BBCBreaking
21Hsinyu,@SecBlinken
21Hsinyu,@POTUS 
21Hsinyu,@ShingetsuNews 
21Hsinyu,@rafaelmgrossi
21Hsinyu,@iaeaorg 
21Hsinyu,@POTUS
21Hsinyu,@VP 
cherrylx099,@Simon03249927 
cynthiabasinet,@PressSec 
cynthiabasinet,@POTUS
cynthiabasinet,@JPN_PMO
cynthiabasinet,@japantimes
cynthiabasinet,@JapanGov
cynthiabasinet,@TheOceanCleanup
cynthiabasinet,@HealTheBay
cynthiabasinet,@OurOcean
cynthiabasinet,@OurOcean_media
cynthiabasinet,@CleanWaterNews 
cynthiabasinet,@AJEnglish
cynthiabasinet,@POTUS
cynthiabasinet,@GavinNewsom
cynthiabasinet,@HealTheBay
cynthiabasinet,@WHO
cynthiabasinet,@CleanWater4Nwk
cynthiabasinet,@NHKWORLD_News 
joseph11lim,@japantimes 
sandyng424,@GretaThunberg 
sandyng424,@GretaThunberg 
Neptanow,@Neptanow
Neptanow,@UNFCCC
Neptanow,@CntrClimSec
Neptanow,@noaaocean
Neptanow,@TheOceanCleanup
Neptanow,@emweeklyrpt
Neptanow,@UNDRR
Neptanow,@fema
Neptanow,@BBCEarth 
NeilYoungSaveUs,@MeetThePress
NeilYoungSaveUs,@POTUS
NeilYoungSaveUs,@japan
NeilYoungSaveUs,@JPN_PMO 
kerry0225,@GretaThunberg 
JackLi01852610,@kimotokagayaki
JackLi01852610,@ishiitakaaki
JackLi01852610,@ishiitakaaki 
JackLi01852610,@hosono_54 
JackLi01852610,@kimotokagayaki
JackLi01852610,@ishiitakaaki 
KingLaai0927,@Mediavenir 
DBattistella,@SCMPNews 
DBattistella,@SCMPNews 
Cephalo40509971,@GretaThunberg 
fighting4human1,@ExtinctionR 
amrokadri,@ForeignPolicy 
SteveStJohn,@MPhilipOliver 
waynechelsea1,@UN_SPExperts
waynechelsea1,@UN_HRC
waynechelsea1,@hrw 
mashimaroooo,@NBCOlympics
mashimaroooo,@japanolympic 
mikekaox,@GretaThunberg 
mikekaox,@GretaThunberg 
mikekaox,@GretaThunberg 
mikekaox,@GretaThunberg 
mikekaox,@GretaThunberg
mikekaox,@BBCJustinR 
mikekaox,@GretaThunberg 
mikekaox,@GretaThunberg
mikekaox,@BBCiPlayer
mikekaox,@bbcstudios 
AlcarazJayc,@FresnoAquarium 
UpNorthHiker,@ReutersScience
UpNorthHiker,@ABC
UpNorthHiker,@WhiteHouse 
UpNorthHiker,@CBCNews 
UpNorthHiker,@WhiteHouse 
UpNorthHiker,@SecBlinken
UpNorthHiker,@iaeaorg 
UpNorthHiker,@hydroxy_group
UpNorthHiker,@SecBlinken
UpNorthHiker,@iaeaorg 
UpNorthHiker,@ABC 
UpNorthHiker,@zmt021
UpNorthHiker,@mranti
UpNorthHiker,@Quicktake
UpNorthHiker,@Reuters 
UpNorthHiker,@blogTO 
UpNorthHiker,@SecBlinken
UpNorthHiker,@iaeaorg 
UpNorthHiker,@WhiteHouse
UpNorthHiker,@PressSec 
fayaw2014,@lexfridman 
EppleMedia,@UN_SPExperts 
JingoCallme,@YDunhai
JingoCallme,@zhang_heqing 
dr_rita39,@globaltimesnews 
Nev3rM1n8,@Technotna
Nev3rM1n8,@TheIdealist_0
Nev3rM1n8,@Nubi_j
Nev3rM1n8,@Xenon1337X
Nev3rM1n8,@XUSa7kJjohPvAQ1
Nev3rM1n8,@_CatSis_W0man
Nev3rM1n8,@lulz_von
Nev3rM1n8,@OflAnonGrizzly
Nev3rM1n8,@Y0urAnonOPS
Nev3rM1n8,@realAmadioha
Nev3rM1n8,@OpChildSafety2
Nev3rM1n8,@AnonimatoBlu
Nev3rM1n8,@NuriaLlibertat2
Nev3rM1n8,@YourAnonOnline
Nev3rM1n8,@JadeJasmine111
Nev3rM1n8,@DunOeil
Nev3rM1n8,@ActivistHat_
Nev3rM1n8,@Simonycorredora
Nev3rM1n8,@MicheleSantos08
Nev3rM1n8,@OpMentalHealth
Nev3rM1n8,@UserAgent_Smith
Nev3rM1n8,@PuckArks
Nev3rM1n8,@An0nK3k
Nev3rM1n8,@RosaMpl1
Nev3rM1n8,@AnonymousPales1 
Muhmmad93252926,@water
Muhmmad93252926,@Alkalline
Muhmmad93252926,@Therichwaygroup
Muhmmad93252926,@Miakhalifa
Muhmmad93252926,@Imrankhan 
sofiafloris,@UNEP 
NoCCPNoNewChina,@RobertF99664452
NoCCPNoNewChina,@Christian_Elth
NoCCPNoNewChina,@DeptofDefense
NoCCPNoNewChina,@USMC 
tonykkimdc,@ABlinken 
KerenHappuchLee,@GOP 
SteelAdolf,@BBCNews
SteelAdolf,@nytimes
SteelAdolf,@ABC
SteelAdolf,@NPR
SteelAdolf,@NBCNews 
CGTN_Dialogue,@ChanghuaWu 
amandakgrace,@POTUS
amandakgrace,@KamalaHarris 
QiMi64563215,@Troldrum
QiMi64563215,@GretaThunberg 
QiMi64563215,@annaPHd9pj 
QiMi64563215,@NikkeiAsia 
QiMi64563215,@GretaThunberg 
QiMi64563215,@SecBlinken
QiMi64563215,@iaeaorg 
ZLTXokdaN6gBVta,@Dragondescendan
ZLTXokdaN6gBVta,@KM53973138 
ZLTXokdaN6gBVta,@pianqirpi 
ZLTXokdaN6gBVta,@GbaNewsflash 
ZLTXokdaN6gBVta,@M7J7W
ZLTXokdaN6gBVta,@Hugo61540679
ZLTXokdaN6gBVta,@japan
ZLTXokdaN6gBVta,@expo2025japan 
ZLTXokdaN6gBVta,@masami_japan
ZLTXokdaN6gBVta,@mito_koichi
ZLTXokdaN6gBVta,@ThinkingPanda2
ZLTXokdaN6gBVta,@Greenpeace 
ZLTXokdaN6gBVta,@MiclamH 
bunny_cyberpunk,@nytchinese 
Tomson48528329,@BBCBreaking 
realjlate,@japan 
JunWongJr,@japan
JunWongJr,@cnnbrk
JunWongJr,@nytimes 
JunWongJr,@japan 
JunWongJr,@ajplus 
yukiyur19447494,@SecBlinken
yukiyur19447494,@iaeaorg 
interstellarCHN,@XijinLi 
hikaju,@SBSNews
hikaju,@guardian 
XXXXX83987948,@GretaThunberg 
Timviewer,@SecBlinken
Timviewer,@iaeaorg 
ChloeLaai980927,@515eQ08NhE6Wn1H
ChloeLaai980927,@KingLaai0927
ChloeLaai980927,@globaltimesnews 
Chiuxxx116,@GretaThunberg 
XjReport,@SecBlinken
XjReport,@iaeaorg 
fahr451jpn,@SecBlinken
fahr451jpn,@iaeaorg 
fahr451jpn,@SecBlinken
fahr451jpn,@iaeaorg 
Fffrank_Li,@SpokespersonCHN 
SHuy1n9,@japan 
685043194,@NikkeiAsia 
drk_cali,@xiakai17 
drk_cali,@auron83591234 
drk_cali,@JesusAngels2
drk_cali,@GretaThunberg 
rex_xie0727,@japan 
rex_xie0727,@japan
rex_xie0727,@minden_PR 
rex_xie0727,@japan 
JaumeArmengolv,@tokyo2021 
wangyi_sh,@GretaThunberg 
zhangpianpian2,@GretaThunberg 
zhangpianpian2,@NikkeiAsia 
Chris82895304,@rafaelmgrossi
Chris82895304,@iaeaorg 
MABTaylor,@ForumSEC
MABTaylor,@AliciaMareeKing
MABTaylor,@MofaJapan_en
MABTaylor,@spc_cps
MABTaylor,@SprepChannel
MABTaylor,@TunaFFA
MABTaylor,@wcpfc
MABTaylor,@pnatunatweet 
sammiwhat,@SecBlinken 
waifai,@SecBlinken
waifai,@iaeaorg 
HenaS0r,@biden.#USA 
meera029,@SaanyaChopraDua 
NormalcyBias,@UnitedNations 
LGLman,@Pontifex
LGLman,@POTUS
LGLman,@JustinTrudeau
LGLman,@BBCWorld 
DevilMoonlight7,@WHO
DevilMoonlight7,@OurOcean 
CiciChanell,@BBCWorld 
clarkasksq,@China2ASEAN 
EarthLoveUnite2,@UN 
iLevelSports,@business 
idkwhycare,@nytimes 
Susu20_21,@thouse_opinions
Susu20_21,@JohnRoss43
Susu20_21,@GEOMAR_de 
JohnLee79855590,@GretaThunberg
JohnLee79855590,@BBCBreaking 
1990ly,@ChinaDaily 
TipOSpear1,@CNN
TipOSpear1,@UN 
RogueBalam,@COP26
RogueBalam,@UNEP
RogueBalam,@UN
RogueBalam,@SylviaEarle 
VinnieHuang2,@annaPHd9pj 
BenMurphy1952,@SecBlinken
BenMurphy1952,@iaeaorg 
ArielG60892219,@BBCWorld
ArielG60892219,@BBCNews
ArielG60892219,@CNN
ArielG60892219,@cnnbrk 
hate_stopper,@JapanGov's 
shi_youyou,@SpokespersonCHN 
shi_youyou,@annaPHd9pj 
YuxiangLian2,@Luxalpa
YuxiangLian2,@AlArabiya_Eng 
be_elzabozo,@jimmy_dore 
newworld20203,@685043194 
pnagency,@dayana_dy 
pnagency,@Troldrum
pnagency,@GretaThunberg 
Leadman71,@AFP 
LadyLaVena,@UN
LadyLaVena,@UNICEF
LadyLaVena,@WHO
LadyLaVena,@EPAwater
LadyLaVena,@EPA 
kmreddy,@Japan!!!
kmreddy,"@POTUS,"
kmreddy,@VP 
dargoh_sugo,@SecBlinken 
EdisonXYF,@BBCWorld
EdisonXYF,@BBCBreaking 
CaDoucette71,@POTUS
CaDoucette71,@EPA 
RoachKing6,@JapanGov's 
AriaaJaeger,@sugawitter
AriaaJaeger,@JPN_PMO 
bsubram,@shen_shiwei 
DongFanli,@BBCWorld 
mlm47847455,@WEIWEIDAI4 
UddeshyaAgniho1,@JPN_PMO
UddeshyaAgniho1,@oceana
UddeshyaAgniho1,@UNEP
UddeshyaAgniho1,@Discovery
UddeshyaAgniho1,@GretaThunberg
UddeshyaAgniho1,@thewire_in
UddeshyaAgniho1,@nytimes
UddeshyaAgniho1,@BBCWorld
UddeshyaAgniho1,@japan
UddeshyaAgniho1,@JapanGov
UddeshyaAgniho1,@MOEJ_Climate 
joc2016,@NikkeiAsia 
babyjays,@BBCWorld 
Sharkita2,@Ethan0309Uobcs 
ImHemkumar,@nature_org
ImHemkumar,@UN
ImHemkumar,@WHO
ImHemkumar,"@MoHFW_INDIA, "
sprlawrence,@ABCaustralia
sprlawrence,@angelavoipierre 
lainedaisey,@JAPANinUK 
SAE_HO,@GretaThunberg 
SAE_HO,@GretaThunberg 
SAE_HO,@BuzzFeed 
SAE_HO,@Tesla
SAE_HO,@stevenmarkryan
SAE_HO,@SpaceX
SAE_HO,@elonmusk
SAE_HO,@SpaceForceDoD 
Winnie37529660,@UN
Winnie37529660,@UNHumanRights
Winnie37529660,@POTUS 
Winnie37529660,@KremlinRussia 
Significance16,@Abinash36492023
Significance16,@SpokespersonCHN 
MilaZenji,@kyodo_english
MilaZenji,@The_Japan_News 
trovadordasilva,@sugawitter 
climate_sarah,@_charlesperry
climate_sarah,@GretaThunberg 
DJ____Red,@YouTube 
random19961,@SecBlinken
random19961,@iaeaorg 
the_news_21,@JapanGov
the_news_21,@JPN_PMO
the_news_21,@rafaelmgrossi
the_news_21,@OECD_NEA 
m4ammar,@UN
m4ammar,@amnesty
m4ammar,@UNEP_Europe
m4ammar,@UNEP 
Sankar1776,@AJEnglish 
Antidiota1,@JapanGov
Antidiota1,@minden_PR 
lsusaintswon,@POTUS 
williamat11,@wizard_of_ood
williamat11,@thedavidcrosby
williamat11,@IAEA
williamat11,@GavinNewsom 
CathyLi90530847,@WWF
CathyLi90530847,@IUCN
CathyLi90530847,@theGEF
CathyLi90530847,@Greenpeace 
Axy666,@thedavidcrosby 
Axy666,@BBCWorld 
lamainlee,@GretaThunberg 
pinkyladymj,@POTUS
pinkyladymj,@ParisClimate
pinkyladymj,@JohnKerry 
Han_Yeung,@anitwatt
Han_Yeung,@MJL40772610
Han_Yeung,@AFP 
yeuxdejieun,@NikkeiAsia 
Jackh8585,@POTUS
Jackh8585,@JoeBiden 
Jackh8585,@SecBlinken
Jackh8585,@iaeaorg 
KriotersH,@GretaThunberg 
KriotersH,@japan
KriotersH,@minden_PR 
tttttt810,@GretaThunberg 
HongKinging,@nytimes 
HongKinging,@USA_China_Talk 
HongKinging,@MOODYZ_official
HongKinging,@kurea_hasumi 
HongKinging,@tony_ooki 
muneeymike,@CGTNOfficial 
DeadeningPeace,@MichaelChongMP
DeadeningPeace,@PierrePaulHus 
Frentzhart2,@guardian 
thisissadpuss,@LilNasX
thisissadpuss,@IGGYAZALEA
thisissadpuss,@LanaDelRey
thisissadpuss,@iamcardib
thisissadpuss,@katyperry
thisissadpuss,@BBCBreaking
thisissadpuss,@BBCWorld
thisissadpuss,@CNN
thisissadpuss,@BarackObama
thisissadpuss,@Beyonce
thisissadpuss,@FoxNews 
RoseInWinter_,@EPAregion3
RoseInWinter_,@EPA
RoseInWinter_,@UNFCCC
RoseInWinter_,@UNEP
RoseInWinter_,@EPAwater 
EverNev26362735,@kyodo_english 
sarielzz_,@LastWeekTonight 
robert__gibbons,@KilduffReport 
salforsde,@BBCWorld
salforsde,@cnni
salforsde,@ABC
salforsde,@SkyNews
salforsde,@UN
salforsde,@nature
salforsde,@ScienceMagazine 
doogg_snoop,@GretaThunberg 
doogg_snoop,@WSJ 
YifeiHuang5,@PDChina 
KhumicM,@LinkedIn 
xiaoxiao000110,@GretaThunberg 
harry59353264,@POTUS 
harry59353264,@POTUS 
Xi16139760,@UN
Xi16139760,@WorldHealthSmt
Xi16139760,@ChinaScience
Xi16139760,@ScienceMagazine 
zhao_daphne,@POTUS
zhao_daphne,@JoeBiden 
KazamaSora_,@CNN 
KazamaSora_,@BBCWorld 
KazamaSora_,@CNN 
KazamaSora_,@BBCBreaking 
Vincy_lucky,@Reuters
Vincy_lucky,@BBCNews
Vincy_lucky,@business
Vincy_lucky,@IndiaToday
Vincy_lucky,@elonmusk
Vincy_lucky,@FT
Vincy_lucky,@taylorswift13 
YeeGlobal,@USA_China_Talk
YeeGlobal,@StateDept 
YeeGlobal,@GourmetComrade 
YeeGlobal,@POTUS 
Pseudobanana83,@marcovloothuis
Pseudobanana83,@YUxiHan2
Pseudobanana83,@MiclamH 
SimonCambridge,@CNN 
MikeyLebouf,@GretaThunberg 
rkhblacks,@misulata
rkhblacks,@alcotex6688 
rkhblacks,@Charlene_Yip 
rkhblacks,@JingKlaus
rkhblacks,@leeJung12141189 
mag4300,@guardian 
mag4300,@POTUS 
mag4300,@POTUS 
mag4300,@POTUS 
mag4300,@guardian 
mag4300,@POTUS 
mag4300,@POTUS 
mag4300,@SecBlinken 
mag4300,@POTUS 
mag4300,@washingtonpost 
princej19450293,@LanceAndrews
princej19450293,@iingwen
princej19450293,@zlj517
princej19450293,@SpokespersonCHN
princej19450293,@MFA_China 
ShuklaRajvi,@JoeBiden's 
kewpie28878156,@SpinItSocial
kewpie28878156,@Charlene_Yip 
kewpie28878156,@Charlene_Yip 
kewpie28878156,@Charlene_Yip 
21Hsinyu,@hernonronna
21Hsinyu,@CaviTweets
21Hsinyu,@POTUS 
21Hsinyu,@yahata11
21Hsinyu,@nytimes 
21Hsinyu,@PacGeopolitics 
bunny_cyberpunk,@sugawitter
bunny_cyberpunk,@POTUS 
bunny_cyberpunk,@POTUS 
nativro,@POTUS
nativro,@JoeBiden 
fayaw2014,@lexfridman 
kevint905,@YouTube 
kevint905,@YouTube 
asiantrucker,@tveitdal 
tonykkimdc,@ABlinken 
G4RYFENG,@japan 
JacksonBinting,@zlj517 
JohnBen56503784,@ReutersScience 
24x7x24x7,@China2ASEAN 
realjlate,@japan 
JunWongJr,@ajplus 
fahr451jpn,@SecBlinken
fahr451jpn,@iaeaorg 
